;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
981;0000950123-11-094627;2011-11-03;;2011-11-03T08:59:24.000Z;NE;RW;333-174953;111176232;;8826;0;0;a59697rwrw.htm;RW
982;0001193125-11-286729;2011-10-31;2011-10-27;2011-10-28T20:12:10.000Z;34;8-K;001-05560;111166475;8.01;21422;0;0;d250641d8k.htm;FORM 8-K
983;0001193125-11-286730;2011-10-31;;2011-10-28T20:10:15.000Z;;425;;;;21930;0;0;d250641d8k.htm;FORM 8-K
984;0001193125-11-267481;2011-10-11;2011-10-07;2011-10-11T06:08:48.000Z;34;8-K;001-05560;111133650;8.01;22618;0;0;d242000d8k.htm;FORM 8-K
985;0001193125-11-267484;2011-10-11;;2011-10-11T06:06:54.000Z;;425;;;;23126;0;0;d242000d8k.htm;FORM 8-K
986;0001193125-11-262725;2011-10-03;2011-10-03;2011-10-03T16:32:58.000Z;34;8-K/A;001-05560;111120565;5.07;15477;0;0;d238399d8ka.htm;FORM 8-K AMENDMENT NO. 1
987;0001193125-11-256129;2011-09-26;2011-09-26;2011-09-26T13:21:25.000Z;34;8-K;001-05560;111106851;8.01;20952;0;0;d236304d8k.htm;FORM 8-K
988;0001193125-11-256131;2011-09-26;;2011-09-26T13:19:30.000Z;;425;;;;21460;0;0;d236304d8k.htm;FORM 8-K
989;0000950123-11-085137;2011-09-19;2011-09-16;2011-09-19T09:29:21.000Z;34;8-K;001-05560;111096488;8.01;21316;0;0;a60134e8vk.htm;FORM 8-K
990;0000950123-11-085138;2011-09-19;;2011-09-19T09:27:26.000Z;;425;;;;21824;0;0;a60134e8vk.htm;FORM 8-K
991;0000950123-11-083643;2011-09-09;;2011-09-09T13:02:09.000Z;33;S-4/A;333-174953;111082867;;2098529;0;0;a59697a2sv4za.htm;S-4/A
992;0001209191-11-045528;2011-08-24;2011-08-22;2011-08-24T19:12:42.000Z;;4;;;;5702;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
993;0000950123-11-076865;2011-08-12;;2011-08-12T16:36:14.000Z;33;S-8;333-176286;111031840;;53656;0;0;a59951sv8.htm;FORM S-8
994;0000950123-11-076855;2011-08-12;;2011-08-12T16:31:58.000Z;33;S-8;333-176285;111031791;;52284;0;0;a59952sv8.htm;FORM S-8
995;0000950123-11-076844;2011-08-12;;2011-08-12T16:24:59.000Z;33;S-8;333-176282;111031700;;54477;0;0;a59950sv8.htm;FORM S-8
996;0001193125-11-216494;2011-08-09;2011-07-01;2011-08-09T16:13:19.000Z;34;10-Q;001-05560;111020928;;5307648;1;0;d10q.htm;FORM 10-Q
997;0000950123-11-075076;2011-08-09;;2011-08-09T16:02:41.000Z;33;S-4/A;333-174953;111020781;;2213682;0;0;a59697a1sv4za.htm;FORM S-4/A
998;0001209191-11-041399;2011-07-28;2011-07-26;2011-07-28T19:25:30.000Z;;4;;;;11217;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
999;0000950123-11-067212;2011-07-21;;2011-07-21T17:09:52.000Z;;425;;;;113814;0;0;a59909ae425.htm;425
1000;0000950123-11-067211;2011-07-21;2011-07-21;2011-07-21T17:08:41.000Z;34;8-K;001-05560;11980536;2.02,9.01;126243;0;0;a59909e8vk.htm;FORM 8-K
